-5.877852522924732481e-01,-1.000000000000000000e+00
-5.224985647159494651e-01,-1.000000000000000000e+00
-4.539904997395469710e-01,-1.000000000000000000e+00
-3.826834323650903924e-01,-1.000000000000000000e+00
-3.090169943749476178e-01,-1.000000000000000000e+00
-2.334453638559052246e-01,-1.000000000000000000e+00
-1.564344650402311188e-01,-1.000000000000000000e+00
-7.845909572784474928e-02,-1.000000000000000000e+00
-2.449293598294706414e-16,1.000000000000000000e+00
7.845909572784513786e-02,1.000000000000000000e+00
1.564344650402315073e-01,1.000000000000000000e+00
2.334453638559055855e-01,1.000000000000000000e+00
3.090169943749471737e-01,1.000000000000000000e+00
3.826834323650891156e-01,1.000000000000000000e+00
4.539904997395465824e-01,1.000000000000000000e+00
5.224985647159482438e-01,1.000000000000000000e+00
5.877852522924729151e-01,1.000000000000000000e+00
6.494480483301837692e-01,1.000000000000000000e+00
7.071067811865473507e-01,1.000000000000000000e+00
7.604059656000310419e-01,1.000000000000000000e+00
8.090169943749472292e-01,1.000000000000000000e+00
8.526401643540922892e-01,1.000000000000000000e+00
8.910065241883681209e-01,1.000000000000000000e+00
9.238795325112867385e-01,1.000000000000000000e+00
9.510565162951534202e-01,1.000000000000000000e+00
9.723699203976764460e-01,1.000000000000000000e+00
9.876883405951376593e-01,1.000000000000000000e+00
9.969173337331279638e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
9.969173337331279638e-01,1.000000000000000000e+00
9.876883405951376593e-01,1.000000000000000000e+00
9.723699203976767791e-01,1.000000000000000000e+00
9.510565162951536422e-01,1.000000000000000000e+00
9.238795325112867385e-01,1.000000000000000000e+00
8.910065241883675657e-01,1.000000000000000000e+00
8.526401643540917341e-01,1.000000000000000000e+00
8.090169943749476733e-01,1.000000000000000000e+00
7.604059656000309309e-01,1.000000000000000000e+00
7.071067811865471286e-01,1.000000000000000000e+00
6.494480483301828810e-01,1.000000000000000000e+00
5.877852522924733591e-01,1.000000000000000000e+00
5.224985647159487989e-01,1.000000000000000000e+00
4.539904997395463049e-01,1.000000000000000000e+00
3.826834323650888936e-01,1.000000000000000000e+00
3.090169943749477843e-01,1.000000000000000000e+00
2.334453638559070565e-01,1.000000000000000000e+00
1.564344650402320902e-01,1.000000000000000000e+00
7.845909572784574848e-02,1.000000000000000000e+00
3.673940397442059375e-16,-1.000000000000000000e+00
-7.845909572784502684e-02,-1.000000000000000000e+00
-1.564344650402296200e-01,-1.000000000000000000e+00
-2.334453638559046140e-01,-1.000000000000000000e+00
-3.090169943749470627e-01,-1.000000000000000000e+00
-3.826834323650898373e-01,-1.000000000000000000e+00
-4.539904997395471931e-01,-1.000000000000000000e+00
-5.224985647159481328e-01,-1.000000000000000000e+00
-5.877852522924728040e-01,-1.000000000000000000e+00
-6.494480483301837692e-01,-1.000000000000000000e+00
-7.071067811865479058e-01,-1.000000000000000000e+00
-7.604059656000303757e-01,-1.000000000000000000e+00
-8.090169943749472292e-01,-1.000000000000000000e+00
-8.526401643540922892e-01,-1.000000000000000000e+00
-8.910065241883681209e-01,-1.000000000000000000e+00
-9.238795325112870716e-01,-1.000000000000000000e+00
-9.510565162951534202e-01,-1.000000000000000000e+00
-9.723699203976765570e-01,-1.000000000000000000e+00
-9.876883405951377704e-01,-1.000000000000000000e+00
-9.969173337331280749e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,-1.000000000000000000e+00
-9.969173337331280749e-01,-1.000000000000000000e+00
-9.876883405951378814e-01,-1.000000000000000000e+00
-9.723699203976767791e-01,-1.000000000000000000e+00
-9.510565162951537532e-01,-1.000000000000000000e+00
-9.238795325112867385e-01,-1.000000000000000000e+00
-8.910065241883684539e-01,-1.000000000000000000e+00
-8.526401643540926223e-01,-1.000000000000000000e+00
-8.090169943749476733e-01,-1.000000000000000000e+00
-7.604059656000310419e-01,-1.000000000000000000e+00
-7.071067811865484609e-01,-1.000000000000000000e+00
-6.494480483301843243e-01,-1.000000000000000000e+00
-5.877852522924734702e-01,-1.000000000000000000e+00
-5.224985647159487989e-01,-1.000000000000000000e+00
-4.539904997395464159e-01,-1.000000000000000000e+00
-3.826834323650906144e-01,-1.000000000000000000e+00
-3.090169943749478954e-01,-1.000000000000000000e+00
-2.334453638559054467e-01,-1.000000000000000000e+00
-1.564344650402304804e-01,-1.000000000000000000e+00
-7.845909572784409702e-02,-1.000000000000000000e+00
-4.898587196589412829e-16,1.000000000000000000e+00
7.845909572784490194e-02,1.000000000000000000e+00
1.564344650402312575e-01,1.000000000000000000e+00
2.334453638559062238e-01,1.000000000000000000e+00
3.090169943749486170e-01,1.000000000000000000e+00
3.826834323650897263e-01,1.000000000000000000e+00
4.539904997395471375e-01,1.000000000000000000e+00
5.224985647159481328e-01,1.000000000000000000e+00
5.877852522924728040e-01,1.000000000000000000e+00
6.494480483301836582e-01,1.000000000000000000e+00
7.071067811865465735e-01,1.000000000000000000e+00
7.604059656000303757e-01,1.000000000000000000e+00
8.090169943749471182e-01,1.000000000000000000e+00
8.526401643540921782e-01,1.000000000000000000e+00
8.910065241883672327e-01,1.000000000000000000e+00
9.238795325112864054e-01,1.000000000000000000e+00
9.510565162951534202e-01,1.000000000000000000e+00
9.723699203976765570e-01,1.000000000000000000e+00
9.876883405951377704e-01,1.000000000000000000e+00
9.969173337331278528e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
9.969173337331279638e-01,1.000000000000000000e+00
9.876883405951376593e-01,1.000000000000000000e+00
9.723699203976764460e-01,1.000000000000000000e+00
9.510565162951537532e-01,1.000000000000000000e+00
9.238795325112867385e-01,1.000000000000000000e+00
8.910065241883676768e-01,1.000000000000000000e+00
8.526401643540918451e-01,1.000000000000000000e+00
8.090169943749467851e-01,1.000000000000000000e+00
7.604059656000310419e-01,1.000000000000000000e+00
7.071067811865473507e-01,1.000000000000000000e+00
6.494480483301831031e-01,1.000000000000000000e+00
5.877852522924736922e-01,1.000000000000000000e+00
5.224985647159505753e-01,1.000000000000000000e+00
4.539904997395481367e-01,1.000000000000000000e+00
3.826834323650907255e-01,1.000000000000000000e+00
3.090169943749480064e-01,1.000000000000000000e+00
2.334453638559055577e-01,1.000000000000000000e+00
1.564344650402323400e-01,1.000000000000000000e+00
7.845909572784599828e-02,1.000000000000000000e+00
6.123233995736766282e-16,-1.000000000000000000e+00
-7.845909572784655339e-02,-1.000000000000000000e+00
-1.564344650402311465e-01,-1.000000000000000000e+00
-2.334453638559061128e-01,-1.000000000000000000e+00
-3.090169943749485060e-01,-1.000000000000000000e+00
-3.826834323650879499e-01,-1.000000000000000000e+00
-4.539904997395454167e-01,-1.000000000000000000e+00
-5.224985647159479107e-01,-1.000000000000000000e+00
-5.877852522924725820e-01,-1.000000000000000000e+00
-6.494480483301834361e-01,-1.000000000000000000e+00
-7.071067811865476838e-01,-1.000000000000000000e+00
-7.604059656000290435e-01,-1.000000000000000000e+00
-8.090169943749481174e-01,-1.000000000000000000e+00
-8.526401643540911790e-01,-1.000000000000000000e+00
-8.910065241883687870e-01,-1.000000000000000000e+00
-9.238795325112862944e-01,-1.000000000000000000e+00
-9.510565162951534202e-01,-1.000000000000000000e+00
-9.723699203976765570e-01,-1.000000000000000000e+00
-9.876883405951377704e-01,-1.000000000000000000e+00
-9.969173337331280749e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,-1.000000000000000000e+00
-9.969173337331281859e-01,-1.000000000000000000e+00
-9.876883405951374373e-01,-1.000000000000000000e+00
-9.723699203976768901e-01,-1.000000000000000000e+00
-9.510565162951537532e-01,-1.000000000000000000e+00
-9.238795325112868495e-01,-1.000000000000000000e+00
-8.910065241883677878e-01,-1.000000000000000000e+00
-8.526401643540918451e-01,-1.000000000000000000e+00
-8.090169943749467851e-01,-1.000000000000000000e+00
-7.604059656000322631e-01,-1.000000000000000000e+00
-7.071067811865461294e-01,-1.000000000000000000e+00
-6.494480483301845464e-01,-1.000000000000000000e+00
-5.877852522924736922e-01,-1.000000000000000000e+00
-5.224985647159491320e-01,-1.000000000000000000e+00
-4.539904997395498021e-01,-1.000000000000000000e+00
-3.826834323650891712e-01,-1.000000000000000000e+00
-3.090169943749497827e-01,-1.000000000000000000e+00
-2.334453638559039479e-01,-1.000000000000000000e+00
-1.564344650402324510e-01,-1.000000000000000000e+00
-7.845909572784612318e-02,-1.000000000000000000e+00
-7.347880794884118750e-16,1.000000000000000000e+00
7.845909572784465214e-02,1.000000000000000000e+00
1.564344650402310355e-01,1.000000000000000000e+00
2.334453638559060018e-01,1.000000000000000000e+00
3.090169943749450088e-01,1.000000000000000000e+00
3.826834323650911696e-01,1.000000000000000000e+00
4.539904997395453612e-01,1.000000000000000000e+00
5.224985647159507973e-01,1.000000000000000000e+00
5.877852522924724710e-01,1.000000000000000000e+00
6.494480483301834361e-01,1.000000000000000000e+00
7.071067811865475727e-01,1.000000000000000000e+00
7.604059656000312639e-01,1.000000000000000000e+00
8.090169943749480064e-01,1.000000000000000000e+00
8.526401643540929554e-01,1.000000000000000000e+00
8.910065241883671217e-01,1.000000000000000000e+00
9.238795325112876267e-01,1.000000000000000000e+00
9.510565162951533091e-01,1.000000000000000000e+00
9.723699203976765570e-01,1.000000000000000000e+00
9.876883405951377704e-01,1.000000000000000000e+00
9.969173337331277418e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
9.969173337331281859e-01,1.000000000000000000e+00
9.876883405951379924e-01,1.000000000000000000e+00
9.723699203976768901e-01,1.000000000000000000e+00
9.510565162951538642e-01,1.000000000000000000e+00
9.238795325112868495e-01,1.000000000000000000e+00
8.910065241883677878e-01,1.000000000000000000e+00
8.526401643540937325e-01,1.000000000000000000e+00
8.090169943749468962e-01,1.000000000000000000e+00
7.604059656000323741e-01,1.000000000000000000e+00
7.071067811865462405e-01,1.000000000000000000e+00
6.494480483301846574e-01,1.000000000000000000e+00
5.877852522924738032e-01,1.000000000000000000e+00
5.224985647159492430e-01,1.000000000000000000e+00
4.539904997395467490e-01,1.000000000000000000e+00
3.826834323650892822e-01,1.000000000000000000e+00
3.090169943749465076e-01,1.000000000000000000e+00
2.334453638559075284e-01,1.000000000000000000e+00
1.564344650402290926e-01,1.000000000000000000e+00
7.845909572784624808e-02,1.000000000000000000e+00
-2.695460919397353709e-15,-1.000000000000000000e+00
-7.845909572784452723e-02,-1.000000000000000000e+00
-1.564344650402273718e-01,-1.000000000000000000e+00
-2.334453638559058630e-01,-1.000000000000000000e+00
-3.090169943749449533e-01,-1.000000000000000000e+00
-3.826834323650910585e-01,-1.000000000000000000e+00
-4.539904997395452502e-01,-1.000000000000000000e+00
-5.224985647159476887e-01,-1.000000000000000000e+00
-5.877852522924723599e-01,-1.000000000000000000e+00
-6.494480483301833251e-01,-1.000000000000000000e+00
-7.071067811865475727e-01,-1.000000000000000000e+00
-7.604059656000312639e-01,-1.000000000000000000e+00
-8.090169943749458970e-01,-1.000000000000000000e+00
-8.526401643540929554e-01,-1.000000000000000000e+00
-8.910065241883670106e-01,-1.000000000000000000e+00
-9.238795325112876267e-01,-1.000000000000000000e+00
-9.510565162951533091e-01,-1.000000000000000000e+00
-9.723699203976764460e-01,-1.000000000000000000e+00
-9.876883405951377704e-01,-1.000000000000000000e+00
-9.969173337331279638e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,-1.000000000000000000e+00
-9.969173337331278528e-01,-1.000000000000000000e+00
-9.876883405951379924e-01,-1.000000000000000000e+00
-9.723699203976761130e-01,-1.000000000000000000e+00
-9.510565162951538642e-01,-1.000000000000000000e+00
-9.238795325112869605e-01,-1.000000000000000000e+00
-8.910065241883678988e-01,-1.000000000000000000e+00
-8.526401643540919562e-01,-1.000000000000000000e+00
-8.090169943749468962e-01,-1.000000000000000000e+00
-7.604059656000323741e-01,-1.000000000000000000e+00
-7.071067811865487940e-01,-1.000000000000000000e+00
-6.494480483301847684e-01,-1.000000000000000000e+00
-5.877852522924739143e-01,-1.000000000000000000e+00
-5.224985647159493540e-01,-1.000000000000000000e+00
-4.539904997395468600e-01,-1.000000000000000000e+00
-3.826834323650927239e-01,-1.000000000000000000e+00
-3.090169943749466741e-01,-1.000000000000000000e+00
-2.334453638559076394e-01,-1.000000000000000000e+00
-1.564344650402292036e-01,-1.000000000000000000e+00
-7.845909572784637298e-02,-1.000000000000000000e+00
-9.797174393178825657e-16,1.000000000000000000e+00
7.845909572784440233e-02,1.000000000000000000e+00
1.564344650402307857e-01,1.000000000000000000e+00
2.334453638559057520e-01,1.000000000000000000e+00
3.090169943749481729e-01,1.000000000000000000e+00
3.826834323650876168e-01,1.000000000000000000e+00
4.539904997395482478e-01,1.000000000000000000e+00
5.224985647159475777e-01,1.000000000000000000e+00
5.877852522924751355e-01,1.000000000000000000e+00
6.494480483301832141e-01,1.000000000000000000e+00
7.071067811865474617e-01,1.000000000000000000e+00
7.604059656000311529e-01,1.000000000000000000e+00
8.090169943749478954e-01,1.000000000000000000e+00
8.526401643540928443e-01,1.000000000000000000e+00
8.910065241883670106e-01,1.000000000000000000e+00
9.238795325112861834e-01,1.000000000000000000e+00
9.510565162951531981e-01,1.000000000000000000e+00
9.723699203976764460e-01,1.000000000000000000e+00
9.876883405951376593e-01,1.000000000000000000e+00
9.969173337331279638e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
9.969173337331278528e-01,1.000000000000000000e+00
9.876883405951379924e-01,1.000000000000000000e+00
9.723699203976770011e-01,1.000000000000000000e+00
9.510565162951538642e-01,1.000000000000000000e+00
9.238795325112869605e-01,1.000000000000000000e+00
8.910065241883680098e-01,1.000000000000000000e+00
8.526401643540920672e-01,1.000000000000000000e+00
8.090169943749491166e-01,1.000000000000000000e+00
7.604059656000301537e-01,1.000000000000000000e+00
7.071067811865489050e-01,1.000000000000000000e+00
6.494480483301821039e-01,1.000000000000000000e+00
5.877852522924740253e-01,1.000000000000000000e+00
5.224985647159494651e-01,1.000000000000000000e+00
4.539904997395469710e-01,1.000000000000000000e+00
3.826834323650895597e-01,1.000000000000000000e+00
3.090169943749467851e-01,1.000000000000000000e+00
2.334453638559043365e-01,1.000000000000000000e+00
1.564344650402328396e-01,1.000000000000000000e+00
7.845909572784648400e-02,1.000000000000000000e+00
1.102182119232617911e-15,-1.000000000000000000e+00
-7.845909572784429131e-02,-1.000000000000000000e+00
-1.564344650402306469e-01,-1.000000000000000000e+00
-2.334453638559021715e-01,-1.000000000000000000e+00
-3.090169943749480619e-01,-1.000000000000000000e+00
-3.826834323650875058e-01,-1.000000000000000000e+00
-4.539904997395481367e-01,-1.000000000000000000e+00
-5.224985647159474667e-01,-1.000000000000000000e+00
-5.877852522924722489e-01,-1.000000000000000000e+00
-6.494480483301831031e-01,-1.000000000000000000e+00
-7.071067811865473507e-01,-1.000000000000000000e+00
-7.604059656000310419e-01,-1.000000000000000000e+00
-8.090169943749478954e-01,-1.000000000000000000e+00
-8.526401643540909570e-01,-1.000000000000000000e+00
-8.910065241883685649e-01,-1.000000000000000000e+00
-9.238795325112861834e-01,-1.000000000000000000e+00
-9.510565162951543083e-01,-1.000000000000000000e+00
-9.723699203976764460e-01,-1.000000000000000000e+00
-9.876883405951376593e-01,-1.000000000000000000e+00
-9.969173337331279638e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,-1.000000000000000000e+00
-9.969173337331281859e-01,-1.000000000000000000e+00
-9.876883405951375483e-01,-1.000000000000000000e+00
-9.723699203976770011e-01,-1.000000000000000000e+00
-9.510565162951539753e-01,-1.000000000000000000e+00
-9.238795325112870716e-01,-1.000000000000000000e+00
-8.910065241883695641e-01,-1.000000000000000000e+00
-8.526401643540921782e-01,-1.000000000000000000e+00
-8.090169943749491166e-01,-1.000000000000000000e+00
-7.604059656000302647e-01,-1.000000000000000000e+00
-7.071067811865490160e-01,-1.000000000000000000e+00
-6.494480483301848794e-01,-1.000000000000000000e+00
-5.877852522924741363e-01,-1.000000000000000000e+00
-5.224985647159494651e-01,-1.000000000000000000e+00
-4.539904997395470820e-01,-1.000000000000000000e+00
-3.826834323650896708e-01,-1.000000000000000000e+00
-3.090169943749502823e-01,-1.000000000000000000e+00
-2.334453638559044197e-01,-1.000000000000000000e+00
-1.564344650402329506e-01,-1.000000000000000000e+00
-7.845909572784305619e-02,-1.000000000000000000e+00
-1.224646799147353256e-15,1.000000000000000000e+00
7.845909572784062758e-02,1.000000000000000000e+00
1.564344650402340331e-01,1.000000000000000000e+00
2.334453638559055022e-01,1.000000000000000000e+00
3.090169943749479509e-01,1.000000000000000000e+00
3.826834323650873948e-01,1.000000000000000000e+00
4.539904997395480812e-01,1.000000000000000000e+00
5.224985647159504643e-01,1.000000000000000000e+00
5.877852522924750245e-01,1.000000000000000000e+00
6.494480483301829921e-01,1.000000000000000000e+00
7.071067811865447972e-01,1.000000000000000000e+00
7.604059656000310419e-01,1.000000000000000000e+00
8.090169943749456749e-01,1.000000000000000000e+00
8.526401643540926223e-01,1.000000000000000000e+00
8.910065241883668996e-01,1.000000000000000000e+00
9.238795325112874046e-01,1.000000000000000000e+00
9.510565162951531981e-01,1.000000000000000000e+00
9.723699203976755578e-01,1.000000000000000000e+00
9.876883405951376593e-01,1.000000000000000000e+00
9.969173337331282969e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
9.969173337331281859e-01,1.000000000000000000e+00
9.876883405951386585e-01,1.000000000000000000e+00
9.723699203976753358e-01,1.000000000000000000e+00
9.510565162951528650e-01,1.000000000000000000e+00
9.238795325112870716e-01,1.000000000000000000e+00
8.910065241883696752e-01,1.000000000000000000e+00
8.526401643540922892e-01,1.000000000000000000e+00
8.090169943749451198e-01,1.000000000000000000e+00
7.604059656000303757e-01,1.000000000000000000e+00
7.071067811865491270e-01,1.000000000000000000e+00
6.494480483301823259e-01,1.000000000000000000e+00
5.877852522924741363e-01,1.000000000000000000e+00
5.224985647159465785e-01,1.000000000000000000e+00
4.539904997395471931e-01,1.000000000000000000e+00
3.826834323650864511e-01,1.000000000000000000e+00
3.090169943749470072e-01,1.000000000000000000e+00
2.334453638559080280e-01,1.000000000000000000e+00
1.564344650402295644e-01,1.000000000000000000e+00
7.845909572784671993e-02,1.000000000000000000e+00
-2.205602199738412328e-15,-1.000000000000000000e+00
-7.845909572784404151e-02,-1.000000000000000000e+00
-1.564344650402268999e-01,-1.000000000000000000e+00
-2.334453638558984800e-01,-1.000000000000000000e+00
-3.090169943749512260e-01,-1.000000000000000000e+00
-3.826834323650905589e-01,-1.000000000000000000e+00
-4.539904997395448061e-01,-1.000000000000000000e+00
-5.224985647159443580e-01,-1.000000000000000000e+00
-5.877852522924720269e-01,-1.000000000000000000e+00
-6.494480483301856566e-01,-1.000000000000000000e+00
-7.071067811865472397e-01,-1.000000000000000000e+00
-7.604059656000285994e-01,-1.000000000000000000e+00
-8.090169943749476733e-01,-1.000000000000000000e+00
-8.526401643540908459e-01,-1.000000000000000000e+00
-8.910065241883684539e-01,-1.000000000000000000e+00
-9.238795325112860723e-01,-1.000000000000000000e+00
-9.510565162951543083e-01,-1.000000000000000000e+00
-9.723699203976763350e-01,-1.000000000000000000e+00
-9.876883405951371042e-01,-1.000000000000000000e+00
-9.969173337331279638e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,-1.000000000000000000e+00
-9.969173337331279638e-01,-1.000000000000000000e+00
-9.876883405951381034e-01,-1.000000000000000000e+00
-9.723699203976778893e-01,-1.000000000000000000e+00
-9.510565162951539753e-01,-1.000000000000000000e+00
-9.238795325112857393e-01,-1.000000000000000000e+00
-8.910065241883681209e-01,-1.000000000000000000e+00
-8.526401643540941766e-01,-1.000000000000000000e+00
-8.090169943749514481e-01,-1.000000000000000000e+00
-7.604059656000281553e-01,-1.000000000000000000e+00
-7.071067811865466846e-01,-1.000000000000000000e+00
-6.494480483301851015e-01,-1.000000000000000000e+00
-5.877852522924771339e-01,-1.000000000000000000e+00
-5.224985647159496871e-01,-1.000000000000000000e+00
-4.539904997395440844e-01,-1.000000000000000000e+00
-3.826834323650898373e-01,-1.000000000000000000e+00
-3.090169943749504489e-01,-1.000000000000000000e+00
-2.334453638559046695e-01,-1.000000000000000000e+00
-1.564344650402332004e-01,-1.000000000000000000e+00
-7.845909572784330599e-02,-1.000000000000000000e+00
-1.469576158976823750e-15,1.000000000000000000e+00
7.845909572784745545e-02,1.000000000000000000e+00
1.564344650402302861e-01,1.000000000000000000e+00
2.334453638559018107e-01,1.000000000000000000e+00
3.090169943749477288e-01,1.000000000000000000e+00
3.826834323650937786e-01,1.000000000000000000e+00
4.539904997395478592e-01,1.000000000000000000e+00
5.224985647159472446e-01,1.000000000000000000e+00
5.877852522924690293e-01,1.000000000000000000e+00
6.494480483301828810e-01,1.000000000000000000e+00
7.071067811865495711e-01,1.000000000000000000e+00
7.604059656000308198e-01,1.000000000000000000e+00
8.090169943749454529e-01,1.000000000000000000e+00
8.526401643540888475e-01,1.000000000000000000e+00
8.910065241883700082e-01,1.000000000000000000e+00
9.238795325112874046e-01,1.000000000000000000e+00
9.510565162951530871e-01,1.000000000000000000e+00
9.723699203976755578e-01,1.000000000000000000e+00
9.876883405951376593e-01,1.000000000000000000e+00
9.969173337331281859e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
9.969173337331281859e-01,1.000000000000000000e+00
9.876883405951375483e-01,1.000000000000000000e+00
9.723699203976771122e-01,1.000000000000000000e+00
9.510565162951529761e-01,1.000000000000000000e+00
9.238795325112871826e-01,1.000000000000000000e+00
8.910065241883665665e-01,1.000000000000000000e+00
8.526401643540924002e-01,1.000000000000000000e+00
8.090169943749494497e-01,1.000000000000000000e+00
7.604059656000304868e-01,1.000000000000000000e+00
7.071067811865442421e-01,1.000000000000000000e+00
6.494480483301824369e-01,1.000000000000000000e+00
5.877852522924743583e-01,1.000000000000000000e+00
5.224985647159527957e-01,1.000000000000000000e+00
4.539904997395474151e-01,1.000000000000000000e+00
3.826834323650867287e-01,1.000000000000000000e+00
3.090169943749472292e-01,1.000000000000000000e+00
2.334453638559082500e-01,1.000000000000000000e+00
1.564344650402368087e-01,1.000000000000000000e+00
7.845909572784696973e-02,1.000000000000000000e+00
-1.960672839908941637e-15,-1.000000000000000000e+00
-7.845909572784379171e-02,-1.000000000000000000e+00
-1.564344650402266779e-01,-1.000000000000000000e+00
-2.334453638559051691e-01,-1.000000000000000000e+00
-3.090169943749441761e-01,-1.000000000000000000e+00
-3.826834323650903369e-01,-1.000000000000000000e+00
-4.539904997395445285e-01,-1.000000000000000000e+00
-5.224985647159501312e-01,-1.000000000000000000e+00
-5.877852522924718048e-01,-1.000000000000000000e+00
-6.494480483301801055e-01,-1.000000000000000000e+00
-7.071067811865470176e-01,-1.000000000000000000e+00
-7.604059656000330403e-01,-1.000000000000000000e+00
-8.090169943749474513e-01,-1.000000000000000000e+00
-8.526401643540906239e-01,-1.000000000000000000e+00
-8.910065241883651233e-01,-1.000000000000000000e+00
-9.238795325112886259e-01,-1.000000000000000000e+00
-9.510565162951541973e-01,-1.000000000000000000e+00
-9.723699203976763350e-01,-1.000000000000000000e+00
-9.876883405951371042e-01,-1.000000000000000000e+00
-9.969173337331274087e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,-1.000000000000000000e+00
-9.969173337331279638e-01,-1.000000000000000000e+00
-9.876883405951381034e-01,-1.000000000000000000e+00
-9.723699203976778893e-01,-1.000000000000000000e+00
-9.510565162951540863e-01,-1.000000000000000000e+00
-9.238795325112858503e-01,-1.000000000000000000e+00
-8.910065241883682319e-01,-1.000000000000000000e+00
-8.526401643540942876e-01,-1.000000000000000000e+00
-8.090169943749473402e-01,-1.000000000000000000e+00
-7.604059656000329293e-01,-1.000000000000000000e+00
-7.071067811865467956e-01,-1.000000000000000000e+00
-6.494480483301852125e-01,-1.000000000000000000e+00
-5.877852522924715828e-01,-1.000000000000000000e+00
-5.224985647159499091e-01,-1.000000000000000000e+00
-4.539904997395506903e-01,-1.000000000000000000e+00
-3.826834323650901148e-01,-1.000000000000000000e+00
-3.090169943749439541e-01,-1.000000000000000000e+00
-2.334453638559049193e-01,-1.000000000000000000e+00
-1.564344650402334502e-01,-1.000000000000000000e+00
